time,open,high,low,close,tick_volume,spread,real_volume
2025-08-07 09:51:00,115154.12,115175.63,115141.36,115161.97,363,980,0
2025-08-07 09:52:00,115162.35,115169.72,115158.25,115162.65,381,980,0
2025-08-07 09:53:00,115162.85,115167.51,115124.72,115128.99,373,980,0
2025-08-07 09:54:00,115129.78,115135.38,115117.4,115128.35,366,980,0
2025-08-07 09:55:00,115128.87,115130.52,115101.58,115116.24,373,980,0
2025-08-07 09:56:00,115116.64,115168.72,115116.28,115163.43,345,980,0
2025-08-07 09:57:00,115162.11,115192.77,115154.19,115187.78,393,980,0
2025-08-07 09:58:00,115187.6,115189.39,115138.0,115151.23,369,980,0
2025-08-07 09:59:00,115151.21,115208.49,115150.93,115187.45,367,980,0
2025-08-07 10:00:00,115187.76,115189.33,115146.14,115151.2,347,980,0
2025-08-07 10:01:00,115152.45,115198.13,115152.43,115181.19,388,980,0
2025-08-07 10:02:00,115182.69,115417.72,115170.62,115416.1,407,980,0
2025-08-07 10:03:00,115412.86,115575.03,115365.57,115528.93,442,980,0
2025-08-07 10:04:00,115528.74,115600.85,115516.22,115573.64,389,980,0
2025-08-07 10:05:00,115574.03,115578.4,115432.69,115442.41,414,980,0
2025-08-07 10:06:00,115442.41,115592.6,115399.42,115579.81,475,980,0
2025-08-07 10:07:00,115579.8,115586.39,115424.06,115547.19,350,980,0
2025-08-07 10:08:00,115546.82,115559.74,115446.28,115556.73,354,980,0
2025-08-07 10:09:00,115556.52,115559.39,115518.11,115549.36,324,980,0
2025-08-07 10:10:00,115549.55,115549.58,115493.26,115498.37,415,980,0
2025-08-07 10:11:00,115498.32,115541.93,115453.4,115526.6,391,980,0
2025-08-07 10:12:00,115520.7,115591.37,115506.04,115588.61,389,980,0
2025-08-07 10:13:00,115588.0,115616.11,115561.84,115610.63,411,980,0
2025-08-07 10:14:00,115610.01,115688.91,115595.38,115597.51,452,980,0
2025-08-07 10:15:00,115597.67,115656.41,115567.86,115645.93,429,980,0
2025-08-07 10:16:00,115645.73,115748.48,115628.02,115722.46,375,980,0
2025-08-07 10:17:00,115722.46,115775.76,115676.87,115745.82,380,980,0
2025-08-07 10:18:00,115745.6,115795.85,115721.34,115761.49,404,980,0
2025-08-07 10:19:00,115760.91,115773.11,115718.14,115757.02,373,980,0
2025-08-07 10:20:00,115757.02,115757.02,115661.94,115685.05,376,980,0
2025-08-07 10:21:00,115685.16,115745.59,115666.01,115723.19,381,980,0
2025-08-07 10:22:00,115723.34,115759.97,115716.78,115720.22,366,980,0
2025-08-07 10:23:00,115720.22,115732.94,115694.22,115696.46,393,980,0
2025-08-07 10:24:00,115696.54,115707.24,115639.75,115695.19,409,980,0
2025-08-07 10:25:00,115695.25,115753.62,115681.14,115748.62,412,980,0
2025-08-07 10:26:00,115748.62,115833.3,115745.31,115803.93,418,980,0
2025-08-07 10:27:00,115804.12,115921.61,115789.39,115901.98,376,980,0
2025-08-07 10:28:00,115901.21,115974.56,115898.31,115954.59,415,980,0
2025-08-07 10:29:00,115954.37,115984.79,115930.84,115958.85,357,980,0
2025-08-07 10:30:00,115968.74,116007.92,115946.82,116006.58,400,980,0
2025-08-07 10:31:00,116005.07,116006.81,115926.53,115993.72,430,980,0
2025-08-07 10:32:00,115993.72,116078.56,115988.57,116048.39,429,980,0
2025-08-07 10:33:00,116047.34,116100.63,116042.53,116095.42,419,980,0
2025-08-07 10:34:00,116095.71,116223.76,116095.09,116211.69,360,980,0
2025-08-07 10:35:00,116211.13,116222.58,116164.97,116171.39,365,980,0
2025-08-07 10:36:00,116171.31,116178.69,116053.62,116087.8,406,980,0
2025-08-07 10:37:00,116087.79,116165.51,116059.5,116165.51,417,980,0
2025-08-07 10:38:00,116163.52,116226.38,116148.36,116219.65,397,980,0
2025-08-07 10:39:00,116218.63,116415.33,116193.1,116397.62,432,980,0
2025-08-07 10:40:00,116398.24,116502.24,116397.69,116458.93,450,980,0
2025-08-07 10:41:00,116457.53,116457.53,116408.79,116416.1,396,980,0
2025-08-07 10:42:00,116416.02,116476.39,116408.35,116443.93,416,980,0
2025-08-07 10:43:00,116444.56,116473.7,116407.32,116455.58,411,980,0
2025-08-07 10:44:00,116455.58,116485.76,116441.33,116478.47,408,980,0
2025-08-07 10:45:00,116478.37,116519.56,116475.99,116491.23,439,980,0
2025-08-07 10:46:00,116491.11,116494.3,116332.07,116389.06,416,980,0
2025-08-07 10:47:00,116390.31,116459.91,116388.01,116416.73,420,980,0
2025-08-07 10:48:00,116416.89,116436.36,116379.74,116407.65,411,980,0
2025-08-07 10:49:00,116407.65,116407.66,116335.22,116373.77,371,980,0
2025-08-07 10:50:00,116374.06,116426.42,116342.6,116358.88,423,980,0
2025-08-07 10:51:00,116361.08,116427.84,116351.0,116427.84,436,980,0
2025-08-07 10:52:00,116427.0,116432.86,116367.0,116419.8,405,980,0
2025-08-07 10:53:00,116419.92,116477.81,116416.08,116472.35,422,980,0
2025-08-07 10:54:00,116472.35,116485.85,116420.77,116450.43,381,980,0
2025-08-07 10:55:00,116450.42,116484.99,116436.91,116471.68,423,980,0
2025-08-07 10:56:00,116471.83,116520.79,116469.27,116487.42,498,980,0
2025-08-07 10:57:00,116488.14,116504.06,116415.99,116446.88,396,980,0
2025-08-07 10:58:00,116446.07,116446.07,116405.62,116431.12,385,980,0
2025-08-07 10:59:00,116430.37,116440.99,116408.15,116408.25,373,980,0
2025-08-07 11:00:00,116408.35,116550.19,116408.35,116522.41,452,980,0
2025-08-07 11:01:00,116522.46,116529.92,116498.55,116518.18,454,980,0
2025-08-07 11:02:00,116518.18,116534.76,116507.77,116511.38,428,980,0
2025-08-07 11:03:00,116510.48,116523.19,116497.24,116516.07,398,980,0
2025-08-07 11:04:00,116515.95,116527.48,116504.0,116527.26,437,980,0
2025-08-07 11:05:00,116527.23,116527.42,116431.34,116448.62,381,980,0
2025-08-07 11:06:00,116450.0,116510.81,116450.0,116509.8,416,980,0
2025-08-07 11:07:00,116510.94,116545.46,116500.02,116541.16,425,980,0
2025-08-07 11:08:00,116542.52,116546.73,116501.75,116511.98,427,980,0
2025-08-07 11:09:00,116512.3,116513.3,116460.79,116490.13,395,980,0
2025-08-07 11:10:00,116489.1,116528.86,116485.8,116522.71,425,980,0
2025-08-07 11:11:00,116522.7,116538.61,116516.76,116524.61,432,980,0
2025-08-07 11:12:00,116525.35,116529.67,116494.67,116497.53,436,980,0
2025-08-07 11:13:00,116497.47,116521.43,116493.12,116510.25,376,980,0
2025-08-07 11:14:00,116509.82,116567.11,116509.38,116534.44,430,980,0
2025-08-07 11:15:00,116534.08,116552.95,116480.45,116503.3,432,980,0
2025-08-07 11:16:00,116508.15,116532.48,116479.93,116499.39,359,980,0
2025-08-07 11:17:00,116498.34,116545.41,116482.4,116545.41,400,980,0
2025-08-07 11:18:00,116546.54,116612.39,116546.54,116608.28,431,980,0
2025-08-07 11:19:00,116608.28,116759.99,116598.3,116701.65,454,980,0
2025-08-07 11:20:00,116701.57,116710.11,116609.01,116609.02,443,980,0
2025-08-07 11:21:00,116609.01,116690.26,116580.04,116678.58,415,980,0
2025-08-07 11:22:00,116677.97,116739.93,116677.41,116726.37,450,980,0
2025-08-07 11:23:00,116725.87,116750.95,116700.71,116739.68,367,980,0
2025-08-07 11:24:00,116739.65,116753.18,116736.92,116741.69,455,980,0
2025-08-07 11:25:00,116741.7,116805.91,116701.32,116794.98,396,980,0
2025-08-07 11:26:00,116794.53,116811.15,116792.14,116807.78,463,980,0
2025-08-07 11:27:00,116809.27,116827.88,116774.63,116812.76,414,980,0
2025-08-07 11:28:00,116812.99,116848.11,116795.45,116845.19,410,980,0
2025-08-07 11:29:00,116844.71,116871.92,116823.37,116858.77,421,980,0
2025-08-07 11:30:00,116858.77,116886.17,116776.86,116796.93,356,980,0
2025-08-07 11:31:00,116797.92,116815.53,116768.47,116788.9,339,980,0
2025-08-07 11:32:00,116788.88,116793.03,116657.3,116682.2,431,980,0
2025-08-07 11:33:00,116684.63,116687.49,116587.83,116628.3,469,980,0
2025-08-07 11:34:00,116637.77,116656.97,116579.1,116620.99,413,980,0
2025-08-07 11:35:00,116620.29,116695.2,116612.28,116644.2,420,980,0
2025-08-07 11:36:00,116644.16,116706.61,116635.94,116670.88,420,980,0
2025-08-07 11:37:00,116670.88,116692.67,116624.4,116668.52,390,980,0
2025-08-07 11:38:00,116669.1,116695.58,116663.52,116684.27,407,980,0
2025-08-07 11:39:00,116684.7,116690.04,116646.82,116651.79,410,980,0
2025-08-07 11:40:00,116652.38,116679.17,116610.89,116615.15,408,980,0
2025-08-07 11:41:00,116615.24,116663.94,116595.81,116659.95,403,980,0
2025-08-07 11:42:00,116658.24,116667.41,116601.76,116661.18,462,980,0
2025-08-07 11:43:00,116660.56,116741.53,116642.72,116710.66,409,980,0
2025-08-07 11:44:00,116711.27,116736.88,116691.13,116696.18,415,980,0
2025-08-07 11:45:00,116696.54,116737.21,116696.54,116726.34,442,980,0
2025-08-07 11:46:00,116725.56,116754.57,116721.4,116726.56,434,980,0
2025-08-07 11:47:00,116726.57,116774.26,116726.57,116763.81,440,980,0
2025-08-07 11:48:00,116762.52,116765.72,116737.08,116738.81,404,980,0
2025-08-07 11:49:00,116738.98,116788.22,116737.8,116779.88,396,980,0
2025-08-07 11:50:00,116779.87,116871.54,116778.6,116838.57,444,980,0
2025-08-07 11:51:00,116838.88,116847.97,116731.4,116736.05,356,980,0
2025-08-07 11:52:00,116730.33,116778.73,116727.83,116745.18,376,980,0
2025-08-07 11:53:00,116745.24,116765.24,116704.05,116731.62,386,980,0
2025-08-07 11:54:00,116731.47,116732.56,116686.13,116701.39,417,980,0
2025-08-07 11:55:00,116701.57,116701.66,116614.01,116623.14,431,980,0
2025-08-07 11:56:00,116624.61,116638.55,116593.15,116633.07,455,980,0
2025-08-07 11:57:00,116632.06,116632.46,116595.13,116615.7,443,980,0
2025-08-07 11:58:00,116615.72,116616.14,116593.49,116599.75,452,980,0
2025-08-07 11:59:00,116599.93,116613.67,116552.78,116572.32,425,980,0
2025-08-07 12:00:00,116570.63,116661.01,116547.3,116558.82,401,980,0
2025-08-07 12:01:00,116559.25,116622.89,116552.71,116622.89,448,980,0
2025-08-07 12:02:00,116622.57,116638.93,116593.03,116638.93,415,980,0
2025-08-07 12:03:00,116638.92,116638.92,116594.85,116597.32,418,980,0
2025-08-07 12:04:00,116597.1,116601.7,116490.29,116498.05,384,980,0
2025-08-07 12:05:00,116497.48,116510.39,116410.93,116422.32,436,980,0
2025-08-07 12:06:00,116423.0,116438.06,116364.23,116417.36,387,980,0
2025-08-07 12:07:00,116417.36,116446.86,116377.06,116412.78,400,980,0
2025-08-07 12:08:00,116412.77,116429.23,116397.31,116415.98,417,980,0
2025-08-07 12:09:00,116415.98,116418.31,116347.31,116378.19,410,980,0
2025-08-07 12:10:00,116375.76,116380.9,116360.47,116379.01,431,980,0
2025-08-07 12:11:00,116379.14,116387.9,116374.14,116384.98,408,980,0
2025-08-07 12:12:00,116385.19,116385.3,116320.66,116345.77,390,980,0
2025-08-07 12:13:00,116344.99,116380.83,116341.33,116378.8,389,980,0
2025-08-07 12:14:00,116378.92,116378.92,116312.48,116345.79,403,980,0
2025-08-07 12:15:00,116344.62,116406.26,116337.74,116399.15,393,980,0
2025-08-07 12:16:00,116400.78,116401.73,116356.46,116375.8,391,980,0
2025-08-07 12:17:00,116375.87,116376.42,116312.44,116324.47,407,980,0
2025-08-07 12:18:00,116324.03,116327.1,116307.49,116319.84,424,980,0
2025-08-07 12:19:00,116319.83,116323.22,116296.93,116307.09,423,980,0
2025-08-07 12:20:00,116307.93,116340.51,116300.4,116340.48,446,980,0
2025-08-07 12:21:00,116339.64,116339.64,116322.39,116329.43,436,980,0
2025-08-07 12:22:00,116329.87,116351.48,116317.07,116347.57,456,980,0
2025-08-07 12:23:00,116347.7,116388.53,116347.67,116378.31,395,980,0
2025-08-07 12:24:00,116378.07,116379.5,116337.74,116345.15,381,980,0
2025-08-07 12:25:00,116345.07,116381.9,116343.39,116376.35,359,980,0
2025-08-07 12:26:00,116376.77,116419.37,116366.8,116419.37,383,980,0
2025-08-07 12:27:00,116419.38,116495.19,116419.38,116495.18,362,980,0
2025-08-07 12:28:00,116495.18,116506.24,116443.38,116450.8,388,980,0
2025-08-07 12:29:00,116450.29,116450.79,116422.87,116433.16,398,980,0
2025-08-07 12:30:00,116433.58,116448.25,116385.84,116425.34,431,980,0
2025-08-07 12:31:00,116425.61,116458.57,116403.08,116403.4,383,980,0
2025-08-07 12:32:00,116404.61,116409.94,116364.05,116382.48,385,980,0
2025-08-07 12:33:00,116381.43,116383.99,116352.81,116364.21,390,980,0
2025-08-07 12:34:00,116364.22,116407.1,116364.22,116372.05,398,980,0
2025-08-07 12:35:00,116371.75,116447.07,116371.66,116441.04,408,980,0
2025-08-07 12:36:00,116439.23,116444.34,116415.42,116421.26,390,980,0
2025-08-07 12:37:00,116421.47,116474.89,116416.2,116468.73,389,980,0
2025-08-07 12:38:00,116467.96,116524.51,116467.62,116472.6,370,980,0
2025-08-07 12:39:00,116477.03,116481.41,116444.13,116460.7,369,980,0
2025-08-07 12:40:00,116460.37,116500.52,116449.7,116452.61,408,980,0
2025-08-07 12:41:00,116454.98,116463.34,116442.43,116451.59,452,980,0
2025-08-07 12:42:00,116454.21,116471.36,116450.87,116451.26,417,980,0
2025-08-07 12:43:00,116451.24,116471.7,116387.16,116391.95,386,980,0
2025-08-07 12:44:00,116394.57,116394.57,116250.54,116284.83,405,980,0
2025-08-07 12:45:00,116283.76,116313.88,116223.15,116289.11,403,980,0
2025-08-07 12:46:00,116288.99,116290.66,116263.62,116269.06,395,980,0
2025-08-07 12:47:00,116268.96,116276.99,116214.54,116218.55,437,980,0
2025-08-07 12:48:00,116219.18,116247.77,116176.03,116176.03,407,980,0
2025-08-07 12:49:00,116174.26,116174.26,116058.89,116101.97,365,980,0
2025-08-07 12:50:00,116101.97,116290.17,116072.75,116290.17,366,980,0
2025-08-07 12:51:00,116290.17,116298.71,116243.68,116260.65,414,980,0
2025-08-07 12:52:00,116259.44,116342.01,116256.97,116307.26,408,980,0
2025-08-07 12:53:00,116306.44,116391.03,116301.15,116313.64,424,980,0
2025-08-07 12:54:00,116314.66,116414.28,116314.66,116406.53,371,980,0
2025-08-07 12:55:00,116408.86,116411.88,116339.43,116346.58,380,980,0
2025-08-07 12:56:00,116346.52,116437.67,116345.9,116417.45,361,980,0
2025-08-07 12:57:00,116416.9,116455.7,116399.51,116421.19,409,980,0
2025-08-07 12:58:00,116420.03,116440.06,116406.17,116410.2,391,980,0
2025-08-07 12:59:00,116410.03,116414.27,116401.44,116406.51,432,980,0
2025-08-07 13:00:00,116406.15,116437.84,116400.51,116405.3,402,980,0
2025-08-07 13:01:00,116405.59,116471.14,116399.62,116418.7,409,980,0
2025-08-07 13:02:00,116418.29,116421.15,116337.5,116340.37,385,980,0
2025-08-07 13:03:00,116340.75,116379.18,116337.51,116340.44,409,980,0
2025-08-07 13:04:00,116340.68,116353.73,116320.03,116352.86,385,980,0
2025-08-07 13:05:00,116350.21,116384.97,116312.99,116371.52,354,980,0
2025-08-07 13:06:00,116370.6,116401.6,116337.28,116396.77,390,980,0
2025-08-07 13:07:00,116395.54,116408.59,116322.37,116333.11,403,980,0
2025-08-07 13:08:00,116332.88,116332.88,116298.57,116304.6,357,980,0
2025-08-07 13:09:00,116304.92,116329.38,116275.92,116275.92,407,980,0
2025-08-07 13:10:00,116277.26,116312.03,116254.35,116306.9,395,980,0
2025-08-07 13:11:00,116307.25,116311.14,116289.44,116290.24,388,980,0
2025-08-07 13:12:00,116290.67,116334.15,116271.51,116274.86,394,980,0
2025-08-07 13:13:00,116275.18,116328.39,116274.77,116318.52,382,980,0
2025-08-07 13:14:00,116318.12,116318.94,116266.01,116275.24,407,980,0
2025-08-07 13:15:00,116275.36,116296.18,116253.11,116263.77,404,980,0
2025-08-07 13:16:00,116263.63,116325.96,116218.2,116325.96,378,980,0
2025-08-07 13:17:00,116325.96,116367.55,116308.48,116313.05,355,980,0
2025-08-07 13:18:00,116311.98,116326.13,116282.34,116286.28,391,980,0
2025-08-07 13:19:00,116285.64,116310.71,116279.34,116305.0,388,980,0
2025-08-07 13:20:00,116304.42,116356.1,116304.2,116351.99,349,980,0
2025-08-07 13:21:00,116351.75,116352.75,116311.26,116313.23,372,980,0
2025-08-07 13:22:00,116313.96,116343.85,116301.67,116333.73,390,980,0
2025-08-07 13:23:00,116334.78,116376.15,116328.31,116360.52,381,980,0
2025-08-07 13:24:00,116360.54,116375.06,116308.55,116350.87,408,980,0
2025-08-07 13:25:00,116351.04,116383.09,116337.71,116374.03,407,980,0
2025-08-07 13:26:00,116373.05,116433.01,116371.53,116428.15,424,980,0
2025-08-07 13:27:00,116429.52,116482.96,116419.84,116439.17,383,980,0
2025-08-07 13:28:00,116439.39,116439.5,116376.34,116416.36,411,980,0
2025-08-07 13:29:00,116416.37,116438.68,116381.58,116437.86,385,980,0
2025-08-07 13:30:00,116437.46,116493.81,116414.9,116421.54,414,980,0
2025-08-07 13:31:00,116422.26,116459.63,116345.52,116452.21,408,980,0
2025-08-07 13:32:00,116450.81,116517.13,116378.41,116513.32,419,980,0
2025-08-07 13:33:00,116513.4,116555.07,116434.64,116463.08,405,980,0
2025-08-07 13:34:00,116464.64,116551.68,116440.97,116542.04,402,980,0
2025-08-07 13:35:00,116543.69,116620.23,116509.02,116617.38,417,980,0
2025-08-07 13:36:00,116615.97,116658.65,116575.1,116594.15,388,980,0
2025-08-07 13:37:00,116593.44,116640.1,116552.04,116578.52,416,980,0
2025-08-07 13:38:00,116581.58,116652.74,116569.98,116650.1,433,980,0
2025-08-07 13:39:00,116650.1,116759.96,116626.84,116759.96,444,980,0
2025-08-07 13:40:00,116761.63,116790.75,116720.39,116725.21,391,980,0
2025-08-07 13:41:00,116725.06,116805.43,116655.85,116764.57,398,980,0
2025-08-07 13:42:00,116764.57,116790.1,116568.1,116586.1,439,980,0
2025-08-07 13:43:00,116586.26,116599.11,116505.5,116551.69,347,980,0
2025-08-07 13:44:00,116552.28,116655.58,116532.53,116649.51,444,980,0
2025-08-07 13:45:00,116648.63,116648.84,116455.08,116455.08,400,980,0
2025-08-07 13:46:00,116449.83,116546.54,116449.83,116483.78,382,980,0
2025-08-07 13:47:00,116483.65,116544.1,116464.45,116522.3,404,980,0
2025-08-07 13:48:00,116521.78,116523.33,116448.87,116468.21,404,980,0
2025-08-07 13:49:00,116469.71,116627.12,116469.15,116587.89,369,980,0
2025-08-07 13:50:00,116587.89,116664.16,116552.92,116658.15,423,980,0
2025-08-07 13:51:00,116661.76,116688.37,116606.18,116606.2,398,980,0
2025-08-07 13:52:00,116606.2,116651.8,116582.11,116622.63,414,980,0
2025-08-07 13:53:00,116623.6,116735.18,116610.58,116668.57,388,980,0
2025-08-07 13:54:00,116668.56,116680.69,116625.8,116657.06,420,980,0
2025-08-07 13:55:00,116655.73,116657.8,116543.87,116645.22,421,980,0
2025-08-07 13:56:00,116647.52,116745.08,116624.29,116745.08,390,980,0
2025-08-07 13:57:00,116746.82,116753.8,116597.24,116603.85,413,980,0
2025-08-07 13:58:00,116604.44,116656.06,116592.93,116634.22,344,980,0
2025-08-07 13:59:00,116635.58,116687.39,116628.12,116682.38,390,980,0
2025-08-07 14:00:00,116682.38,116726.6,116658.24,116691.13,329,980,0
2025-08-07 14:01:00,116691.6,116691.6,116618.15,116634.0,326,980,0
2025-08-07 14:02:00,116634.16,116697.87,116625.43,116663.44,377,980,0
2025-08-07 14:03:00,116663.19,116669.85,116580.59,116596.8,431,980,0
2025-08-07 14:04:00,116597.03,116602.79,116538.14,116548.36,430,980,0
2025-08-07 14:05:00,116546.26,116600.25,116482.33,116484.27,431,980,0
2025-08-07 14:06:00,116485.52,116530.96,116434.44,116530.36,418,980,0
2025-08-07 14:07:00,116530.36,116572.26,116522.29,116538.32,428,980,0
2025-08-07 14:08:00,116528.88,116528.88,116396.6,116423.47,417,980,0
2025-08-07 14:09:00,116423.46,116430.71,116335.93,116343.61,428,980,0
2025-08-07 14:10:00,116345.66,116402.42,116299.42,116365.61,377,980,0
2025-08-07 14:11:00,116365.15,116418.43,116335.67,116346.9,312,980,0
2025-08-07 14:12:00,116350.81,116350.81,116283.29,116337.74,417,980,0
2025-08-07 14:13:00,116335.54,116335.54,116269.76,116302.02,387,980,0
2025-08-07 14:14:00,116301.27,116322.31,116273.25,116314.91,343,980,0
2025-08-07 14:15:00,116314.83,116407.07,116311.42,116311.42,358,980,0
2025-08-07 14:16:00,116311.42,116406.49,116298.56,116401.54,404,980,0
2025-08-07 14:17:00,116401.54,116470.55,116400.05,116469.55,427,980,0
2025-08-07 14:18:00,116469.03,116518.97,116443.65,116444.77,392,980,0
2025-08-07 14:19:00,116445.92,116526.73,116445.07,116479.53,396,980,0
2025-08-07 14:20:00,116479.68,116528.54,116474.98,116474.99,359,980,0
2025-08-07 14:21:00,116474.99,116489.26,116413.52,116430.42,396,980,0
2025-08-07 14:22:00,116422.43,116470.47,116384.52,116446.93,389,980,0
2025-08-07 14:23:00,116446.64,116459.62,116406.62,116452.71,422,980,0
2025-08-07 14:24:00,116452.89,116459.18,116334.02,116338.05,388,980,0
2025-08-07 14:25:00,116334.27,116409.39,116331.73,116401.3,403,980,0
2025-08-07 14:26:00,116401.3,116456.3,116385.68,116410.51,409,980,0
2025-08-07 14:27:00,116410.51,116457.29,116365.95,116436.92,420,980,0
2025-08-07 14:28:00,116437.79,116451.49,116361.62,116376.27,334,980,0
2025-08-07 14:29:00,116376.09,116412.61,116347.36,116390.25,382,980,0
2025-08-07 14:30:00,116390.15,116433.43,116332.61,116341.58,436,980,0
2025-08-07 14:31:00,116341.66,116353.42,116271.03,116278.29,443,980,0
2025-08-07 14:32:00,116279.15,116305.64,116223.39,116304.45,429,980,0
2025-08-07 14:33:00,116307.6,116329.75,116233.48,116249.54,426,980,0
2025-08-07 14:34:00,116248.66,116435.86,116235.48,116431.16,430,980,0
2025-08-07 14:35:00,116431.1,116522.86,116412.99,116522.86,442,980,0
2025-08-07 14:36:00,116526.75,116537.88,116435.9,116528.24,438,980,0
2025-08-07 14:37:00,116527.98,116605.45,116526.45,116603.07,395,980,0
2025-08-07 14:38:00,116602.39,116704.51,116592.24,116635.87,391,980,0
2025-08-07 14:39:00,116636.07,116677.68,116603.43,116656.67,308,980,0
2025-08-07 14:40:00,116656.65,116657.44,116558.96,116594.1,359,980,0
2025-08-07 14:41:00,116594.1,116594.11,116465.63,116471.6,404,980,0
2025-08-07 14:42:00,116472.18,116477.29,116411.77,116435.58,332,980,0
2025-08-07 14:43:00,116435.58,116501.92,116430.45,116495.35,328,980,0
2025-08-07 14:44:00,116496.69,116514.25,116463.35,116481.42,417,980,0
2025-08-07 14:45:00,116481.78,116560.11,116480.23,116533.7,412,980,0
2025-08-07 14:46:00,116535.63,116535.63,116362.48,116403.0,411,980,0
2025-08-07 14:47:00,116402.95,116463.08,116367.89,116381.39,436,980,0
2025-08-07 14:48:00,116381.39,116414.96,116320.72,116411.41,409,980,0
2025-08-07 14:49:00,116411.16,116479.32,116402.35,116406.17,388,980,0
2025-08-07 14:50:00,116407.64,116466.39,116395.41,116430.46,365,980,0
2025-08-07 14:51:00,116430.33,116431.1,116349.63,116407.81,418,980,0
2025-08-07 14:52:00,116407.42,116514.63,116394.57,116496.74,409,980,0
2025-08-07 14:53:00,116496.74,116516.15,116402.09,116423.73,402,980,0
2025-08-07 14:54:00,116423.38,116451.36,116401.9,116442.9,395,980,0
2025-08-07 14:55:00,116442.71,116447.23,116355.42,116355.42,400,980,0
2025-08-07 14:56:00,116351.73,116371.54,116325.08,116332.45,357,980,0
2025-08-07 14:57:00,116333.13,116357.57,116284.02,116348.22,366,980,0
2025-08-07 14:58:00,116348.01,116374.18,116340.78,116369.34,400,980,0
2025-08-07 14:59:00,116368.51,116406.26,116345.23,116406.26,391,980,0
2025-08-07 15:00:00,116407.61,116465.88,116367.88,116428.06,388,980,0
2025-08-07 15:01:00,116428.88,116479.1,116381.4,116442.43,398,980,0
2025-08-07 15:02:00,116442.43,116448.18,116346.26,116366.18,383,980,0
2025-08-07 15:03:00,116365.82,116427.79,116347.01,116406.02,367,980,0
2025-08-07 15:04:00,116406.23,116406.23,116252.93,116298.21,379,980,0
2025-08-07 15:05:00,116297.6,116357.2,116274.66,116319.99,413,980,0
2025-08-07 15:06:00,116319.99,116419.33,116319.98,116403.16,351,980,0
2025-08-07 15:07:00,116403.6,116451.52,116366.22,116375.98,368,980,0
2025-08-07 15:08:00,116375.98,116383.63,116326.02,116347.55,398,980,0
2025-08-07 15:09:00,116348.04,116470.27,116348.04,116446.29,367,980,0
2025-08-07 15:10:00,116446.28,116537.05,116433.32,116433.32,454,980,0
2025-08-07 15:11:00,116435.83,116494.47,116420.69,116484.12,403,980,0
2025-08-07 15:12:00,116476.9,116495.94,116399.23,116418.22,422,980,0
2025-08-07 15:13:00,116417.31,116451.43,116397.39,116417.12,384,980,0
2025-08-07 15:14:00,116415.82,116470.8,116407.46,116432.99,372,980,0
2025-08-07 15:15:00,116432.99,116460.64,116374.21,116377.44,425,980,0
2025-08-07 15:16:00,116378.27,116506.22,116377.9,116484.78,350,980,0
2025-08-07 15:17:00,116484.79,116580.99,116482.39,116562.66,393,980,0
2025-08-07 15:18:00,116563.06,116593.43,116550.38,116579.72,383,980,0
2025-08-07 15:19:00,116579.72,116584.74,116542.92,116559.52,360,980,0
2025-08-07 15:20:00,116559.51,116612.13,116545.36,116601.53,376,980,0
2025-08-07 15:21:00,116601.82,116605.76,116567.1,116599.97,394,980,0
2025-08-07 15:22:00,116599.8,116624.0,116566.83,116570.71,362,980,0
2025-08-07 15:23:00,116570.59,116570.59,116512.69,116551.02,376,980,0
2025-08-07 15:24:00,116551.45,116629.6,116550.58,116620.63,387,980,0
2025-08-07 15:25:00,116621.39,116644.98,116558.54,116559.25,434,980,0
2025-08-07 15:26:00,116560.82,116595.9,116556.68,116560.36,382,980,0
2025-08-07 15:27:00,116560.36,116570.75,116446.37,116458.38,407,980,0
2025-08-07 15:28:00,116458.95,116534.52,116456.1,116521.85,384,980,0
2025-08-07 15:29:00,116521.66,116584.18,116508.52,116582.6,418,980,0
2025-08-07 15:30:00,116582.11,116663.14,116575.41,116657.34,373,980,0
2025-08-07 15:31:00,116657.65,116666.8,116585.71,116585.71,380,980,0
2025-08-07 15:32:00,116585.59,116660.87,116572.29,116659.72,377,980,0
2025-08-07 15:33:00,116662.88,116666.76,116614.6,116622.43,341,980,0
2025-08-07 15:34:00,116622.43,116627.7,116560.23,116627.7,432,980,0
2025-08-07 15:35:00,116627.41,116649.87,116585.7,116611.2,355,980,0
2025-08-07 15:36:00,116611.67,116625.87,116558.92,116620.71,390,980,0
2025-08-07 15:37:00,116618.89,116623.56,116540.17,116574.15,356,980,0
2025-08-07 15:38:00,116574.56,116637.65,116568.99,116637.65,400,980,0
2025-08-07 15:39:00,116638.78,116639.0,116591.9,116599.83,385,980,0
2025-08-07 15:40:00,116600.3,116692.87,116599.86,116680.53,422,980,0
2025-08-07 15:41:00,116680.19,116778.79,116666.59,116740.6,432,980,0
2025-08-07 15:42:00,116741.65,116806.45,116723.87,116793.41,413,980,0
2025-08-07 15:43:00,116793.74,116796.31,116763.94,116786.41,387,980,0
2025-08-07 15:44:00,116786.15,116809.41,116774.41,116807.1,411,980,0
2025-08-07 15:45:00,116807.28,116832.8,116788.23,116812.93,421,980,0
2025-08-07 15:46:00,116813.3,116824.65,116728.03,116745.1,439,980,0
2025-08-07 15:47:00,116744.04,116800.11,116742.52,116785.65,429,980,0
2025-08-07 15:48:00,116785.76,116786.32,116693.94,116695.13,415,980,0
